id,Horizontal direction,Neu_class,Neuropil,Projection mode,anatomy group ID,cell cluster ID,compartment,compartment ID,connectivity type,glomerulus ID,glomerulus ID1,instance,layer ID,status,subtype,type,type ID,unkown,unkown ID,unkown type,unkownID
1070103072,,Fan-shaped body - Superior medial protocerebrum,Central complex neuropil neurons,,,,,,,,,FS1B,,FS1B,,1,,B,,,
2286150493,,SADdle,Saddle neuropil and antennal mechanosensory and motor center neurons,,,,,,,,,SAD028,,SAD028,,,028,,,,
5812991436,,Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LC13,,LC13,,,13,,,,
1193599901,,VESt,Vest neuropil neurons,,,,,,,,,VES075,,VES075,,,075,,,,
5812997071,,Lobula - Lobula Plate Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LLPC2c,,LLPC2c,,,2,,,,
666451615,,Lateral Horn Anterior Ventral cell clusters,Lateral horn neuropil neurons,,g,4,,,,,,LHAV4g8,,LHAV4g8,,,8,,,,
5812981038,,Kenyon Cell gamma lobe,Mushroom body neuropil neurons,,,,,,,,,KCg-m,m,KCg-m,,,,,,,
1874035952,,Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LC4,,LC4,,,4,,,,
1158747783,,protocerebral bridge Delta seven between glomeruli,Central complex neuropil neurons,,,,,,,,,Delta7,,Delta7,,,,,,,
1375254211,,Posterior Slope,Posterior slope neuropil neurons,,,,,,,,,PS249,,PS249,,,249,,,,
481053136,,Superior Medial protocerebrum,Superior medial protocerebrum neuropil neurons,,,,,,,,,SMP221,,SMP221,,,221,,,,
1637844473,,Lateral Accessory lobe,Lateral accessory lobe neuropil neurons,,,,,,,,,LAL153,,LAL153,,,153,,,,
5812995680,,Lobula Columnar,Visual projection neurons and intrinsic neurons of the optic lobe,,,,,,,,,LC12,,LC12,,,12,,,,
1664363803,,Anterior VentroLateral protocerebrum,Antler neuropil neurons,,,,,,,,,AVLP276,,AVLP276,,,276,,,,
